Date,Location,Surface Water Temp (°C),Middle Water Temp (°C),Bottom Water Temp (°C),pH Level,Ammonia (mg/L),Nitrate-N/Nitrite-N  (mg/L),Phosphate (mg/L),Dissolved Oxygen (mg/L),SO2 Flux (t/d),CO2 Flux (t/d),Month,Month_sin,Month_cos
2018-12-05,Quiling Talisay,0.7294117647058823,0.7804878048780493,0.4054054054054052,0.4642857142857139,0.0135135135135135,0.0299823633156966,0.0980113636363636,0.2540192926045016,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Sampaloc Talisay,0.7294117647058823,0.6097560975609759,0.3648648648648649,0.3831168831168829,0.0765765765765765,0.019400352733686,0.1164772727272727,0.2556270096463022,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,San Isidro Talisay,0.7411764705882352,0.6422764227642277,0.4189189189189193,0.4642857142857139,0.045045045045045,0.0211640211640211,0.1051136363636363,0.387459807073955,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Leviste Laurel,0.7382352941176471,0.6504065040650409,0.5135135135135136,0.4350649350649349,0.1279279279279279,0.0335097001763668,0.018465909090909,0.3062700964630224,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Buso Buso Laurel,0.7411764705882352,0.6504065040650409,0.4324324324324324,0.4642857142857139,0.045045045045045,0.0229276895943562,0.1107954545454545,0.2266881028938906,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Bañaga Agoncillo,0.7441176470588236,0.6504065040650409,0.5405405405405403,0.4642857142857139,0.2117117117117117,0.0282186948853615,0.1534090909090908,0.4131832797427652,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Subic Ilaya Agoncilo,0.7411764705882352,0.6504065040650409,0.5135135135135136,0.5454545454545454,0.1405405405405405,0.0176366843033509,0.0923295454545454,0.3030546623794212,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Mataas na Kahoy,0.7352941176470588,0.5853658536585369,0.445945945945946,0.4642857142857139,0.045045045045045,0.0105820105820105,0.09375,0.3834405144694534,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2018-12-05,Tanauan,0.7352941176470588,0.5853658536585369,0.3783783783783785,0.3019480519480519,0.0765765765765765,0.019400352733686,0.109375,0.4421221864951768,0.0235747121920553,0.3577024800480429,12,-2.4492935982947064e-16,1.0
2019-01-24,Quiling Talisay,0.7029411764705882,0.5528455284552847,0.3513513513513517,0.5097402597402598,0.045045045045045,0.0529100529100529,0.1022727272727272,0.2885852090032154,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
